num,pattern,id,x,y,radius,red,green,blue
25,2,23,163,-34,27.301720501,113.891324387,207.887376061,123.887791129
25,2,24,31,-230,25.2829550613,182.648625225,207.887376061,96.0720060943
25,3,0,109,116,21.0130537649,136.801304359,202.823743908,183.657484665
25,3,1,79,-145,29.0655305083,202.823743908,193.736837099,132.284627167
25,3,2,138,49,28.0788746045,202.823743908,148.566909184,67.4485672079
25,3,3,-27,177,22.6239496173,202.823743908,61.4931190919,179.243419846
25,3,4,-48,-63,15.5641053266,150.05170536,202.823743908,107.75665534
25,3,5,-179,94,20.9000603967,202.823743908,169.450995146,184.144373565
25,3,6,137,-211,29.2532166784,202.823743908,200.554133614,145.419502822
25,3,7,164,-1,19.1770258423,138.00326441,202.823743908,172.98196171
25,3,8,25,-95,26.5672270469,202.823743908,96.2428953316,114.207201185
25,3,9,-68,107,27.2836827034,202.823743908,132.418619991,190.183563939
25,3,10,202,-51,28.7715419569,202.823743908,156.669457951,121.16938275
25,3,11,-68,-260,10.4684948158,117.544517668,202.823743908,97.7119791109
25,3,12,2,100,25.1670932278,141.977665358,57.6805221901,202.823743908
25,3,13,-108,178,25.6930951992,134.2400412,87.9168140528,202.823743908
25,3,14,227,75,23.2670061902,79.4981343293,202.823743908,122.434936404
25,3,15,-107,-72,26.3012226524,202.823743908,153.919174944,118.345672264
25,3,16,-267,-37,19.8991245649,114.067839119,202.823743908,159.656983769
25,3,17,14,-166,29.3388138198,83.4802872088,116.964515522,202.823743908
25,3,18,147,145,22.2612771255,202.823743908,84.6326756663,78.4975739848
25,3,19,33,205,27.9011626327,111.368305863,202.823743908,154.751657744
25,3,20,-220,-81,10.4065632367,133.335137723,188.902236289,202.823743908
25,3,21,105,170,26.4185286442,202.823743908,60.7826660331,164.286066922
25,3,22,-97,23,16.9693004325,130.623611763,202.823743908,151.075032411
25,3,23,-191,14,17.0206447577,174.036455265,89.5542274226,202.823743908
25,3,24,141,217,26.9763531187,202.823743908,68.3178074763,125.601567261
25,4,0,-83,143,19.9016603127,216.322124775,136.903975526,88.860165512
25,4,1,35,95,25.8629116861,216.322124775,77.2137339093,173.77250617
25,4,2,-264,-50,27.5962646566,216.322124775,214.777214192,134.4511693
25,4,3,-124,143,10.5397179241,125.480960252,216.322124775,175.632960647
25,4,4,133,-87,15.6717860209,207.362972493,196.335139734,216.322124775
25,4,5,191,-38,28.0821735393,147.019119438,216.322124775,85.1590982155
25,4,6,92,-122,22.0199721827,69.6671760273,216.322124775,213.601325628
25,4,7,73,164,28.6732040204,163.129490583,216.322124775,113.389150752
25,4,8,-142,-124,28.1135549077,157.160139603,163.895042755,216.322124775
25,4,9,139,-161,26.7017895145,216.322124775,138.521076795,175.862360812
25,4,10,146,72,23.751981811,216.322124775,105.94607465,76.7006823527
25,4,11,-15,126,27.1710258608,87.8922134062,141.184041289,216.322124775
25,4,12,250,-44,10.4336308632,216.322124775,143.109956277,120.427542141
25,4,13,20,-182,28.982943186300002,216.322124775,170.050399053,121.905717691
25,4,14,-117,53,29.2368244413,133.041961849,216.322124775,121.32931878
25,4,15,-155,-58,27.9223013493,89.0479579966,91.1947867394,216.322124775
25,4,16,139,-21,15.5028245004,91.4198371608,216.322124775,70.6356395998
25,4,17,13,-268,29.7163943292,210.792328742,216.322124775,58.3804130327
25,4,18,103,228,11.2522893201,216.322124775,148.133903538,150.397268274
25,4,19,-66,-250,15.3963736414,151.784612764,216.322124775,87.721174182
25,4,20,-103,-10,10.3486950586,216.322124775,164.544433748,202.274712936
25,4,21,30,246,24.3897698338,76.4722728716,216.322124775,105.540679969
25,4,22,-42,-106,24.7623595277,104.721591299,216.322124775,72.9672698927
25,4,23,-53,66,14.3789371503,112.590868537,216.322124775,143.811233035
25,4,24,-175,-173,19.295937543,116.577138856,192.91875159,216.322124775
25,5,0,43,-77,28.6862168732,193.124867725,133.612549832,216.179593
25,5,1,159,104,28.7787899344,117.509990977,216.179593,145.413797697
25,5,2,6,-138,24.0781194396,151.150003907,111.949356525,216.179593
25,5,3,-20,75,11.4902381054,87.2694333797,216.179593,118.709335275
25,5,4,230,-128,29.4366483535,210.166461644,91.0471033512,216.179593
25,5,5,170,-173,25.4664732339,216.179593,97.8107853089,175.240587377
25,5,6,-195,-91,29.0150222096,185.270275342,216.179593,102.726788295
25,5,7,-210,133,26.7007790126,108.888307757,216.179593,165.223820126
25,5,8,95,-137,11.7599301895,124.372403581,216.179593,135.249806462
25,5,9,-151,-160,25.7423331605,115.551149594,216.179593,187.434632518
25,5,10,81,-44,17.8696421737,113.518526286,216.179593,69.4112800032
25,5,11,-114,-109,13.5646841983,216.179593,96.3037079263,119.167326041
25,5,12,24,108,18.1727415372,216.179593,166.920934746,189.477742345
25,5,13,-99,165,25.8027144861,136.76266351,197.813999282,216.179593
25,5,14,-247,44,13.9788830088,175.53755235,216.179593,111.205275776
25,5,15,204,24,27.1981879206,136.503688113,216.179593,180.635319337
25,5,16,-49,-211,16.9221527109,216.179593,183.396302175,147.136217667
25,5,17,-62,-55,22.1012841308,216.179593,212.589611023,107.218923253
25,5,18,181,190,13.7485169626,216.179593,86.4059700473,149.704352462
25,5,19,-27,138,28.1374739622,186.995674866,216.179593,140.325601309
25,5,20,-120,-249,18.9466385518,107.862811388,115.338854275,216.179593
25,5,21,119,-193,23.9886076291,176.196959744,88.5313461286,216.179593
25,5,22,130,-111,26.6107125873,149.59232972,167.38139609,216.179593
25,5,23,61,270,21.0567475272,216.179593,61.4660847806,64.7293470621
25,5,24,-105,2,20.4688936153,216.179593,140.262964046,133.285856367
25,6,0,110,241,28.0968352873,113.440714898,87.8506343533,216.367193012
25,6,1,109,-112,29.2841714571,151.64662032,206.855873769,216.367193012
25,6,2,187,-41,24.2348531476,173.94945152,91.4231618693,216.367193012
25,6,3,-211,121,22.7090800526,115.729548106,216.367193012,95.4640881154
25,6,4,-177,82,21.8406891897,216.367193012,173.703965783,69.5301530853
25,6,5,182,-122,21.5805840198,216.367193012,77.0547402838,177.537705477
25,6,6,-20,-94,29.6563543487,216.367193012,81.7236973428,121.137412485
25,6,7,78,-49,26.6712548146,208.658572795,183.685307893,216.367193012
25,6,8,90,28,28.0672855137,119.666148906,195.441864429,216.367193012
25,6,9,-136,95,19.6262782173,175.590333076,152.267809909,216.367193012
25,6,10,-131,189,10.9590501866,216.367193012,98.6793928441,66.4970092168
25,6,11,153,201,27.4510435825,216.367193012,196.321242526,134.271000407
25,6,12,135,128,18.5595526683,126.371876225,216.367193012,150.453079148
25,6,13,-91,79,27.0288887325,216.367193012,122.408939635,148.058387752
25,6,14,219,15,20.6713195338,216.367193012,190.456423241,160.904094198
25,6,15,17,-156,15.5475439282,216.367193012,185.64056844,175.477578357
25,6,16,-147,-149,29.4382992583,93.4485318193,216.367193012,216.076539673
25,6,17,250,124,17.87995647,149.94964695,117.977943489,216.367193012
25,6,18,169,108,17.3225887082,216.367193012,151.161211755,86.3032966793
25,6,19,-191,-159,12.8165635054,103.89913785,216.367193012,102.001706396
25,6,20,163,-82,11.9131311642,216.367193012,102.378796887,194.239782378
25,6,21,81,100,25.5811895559,216.367193012,131.811671227,102.292951197
25,6,22,-179,190,27.2210982205,216.367193012,152.62815289,204.813618723
25,6,23,-89,-128,26.0511988414,182.0561038,115.029041127,216.367193012
25,6,24,60,-123,19.5195871794,195.324062723,88.4927847645,216.367193012
25,7,0,73,-93,11.3353931453,86.0758657895,223.016758152,159.483388975
25,7,1,117,233,27.0457227075,90.2860838548,223.016758152,90.5667843924
25,7,2,99,-199,29.4772497788,66.6165813746,223.016758152,107.446683838
25,7,3,98,35,20.6412754213,109.170470279,223.016758152,71.8530689003
25,7,4,222,-123,29.2647288738,223.016758152,84.4657989407,188.629985859
25,7,5,-268,55,14.2017932228,199.071004987,163.484160595,223.016758152
25,7,6,-83,245,27.5050602996,208.872263316,142.15158527,223.016758152
25,7,7,-130,200,18.7722895578,218.787691489,223.016758152,129.506509045
25,7,8,-132,-135,20.3340493878,223.016758152,114.325884242,173.435877218
25,7,9,111,-102,10.408616162,77.6146410987,223.016758152,199.346664745
25,7,10,-148,-49,22.7034893752,223.016758152,79.8678547519,83.8791258289
25,7,11,8,212,29.7453962736,223.016758152,160.588242136,80.6179941743
25,7,12,20,-77,14.4715992518,223.016758152,162.428355546,168.713795425
25,7,13,149,125,26.7962110353,158.940348352,223.016758152,175.61563031
25,7,14,206,31,28.8090689489,223.016758152,93.3030056785,102.537704755
25,7,15,-161,-224,18.2389395957,185.980092614,216.919548964,223.016758152
25,7,16,42,-189,26.2639553266,131.265832025,161.540563836,223.016758152
25,7,17,-225,-136,13.277680448,223.016758152,215.872657372,129.404288916
25,7,18,-7,280,18.4857872065,150.447821862,223.016758152,71.2442828624
25,7,19,196,90,27.560995576,223.016758152,126.739778192,98.4451045854
25,7,20,-90,-55,27.2995051538,223.016758152,117.846272158,59.9605839987
25,7,21,-167,-174,28.6187690063,147.836120364,96.5810975554,223.016758152
25,7,22,-46,-256,24.3066189948,223.016758152,134.679588866,86.5472637463
25,7,23,-33,-138,25.2331352219,129.913995814,194.717224163,223.016758152
25,7,24,92,-59,17.4568314753,110.710609933,223.016758152,157.814333765
25,8,0,-116,-68,25.5431459584,158.11092381,140.003461934,224.794047026
25,8,1,115,-94,26.7494788101,119.738776936,218.651451947,224.794047026
25,8,2,-165,-78,16.8046818036,224.794047026,103.259594038,180.349249128
25,8,3,236,94,27.6411928072,168.149027643,224.794047026,119.996209632
25,8,4,24,-267,18.2912673743,224.794047026,146.166283982,112.449980642
25,8,5,54,83,10.5009905578,133.706782586,88.6982163112,224.794047026
25,8,6,112,102,21.1395813137,74.6930820636,224.794047026,132.2723828
25,8,7,-211,166,28.7889241862,224.794047026,222.147187878,214.756830932
25,8,8,54,-63,23.0647015209,224.794047026,82.1843979475,220.34385599
25,8,9,-65,90,28.7087765538,186.296081957,224.794047026,149.417411085
25,8,10,-116,-0,28.5899457186,224.794047026,136.772615068,136.216785049
25,8,11,187,-156,11.6841929336,131.788215395,179.602172812,224.794047026
25,8,12,-150,125,11.2240370683,215.653322014,224.794047026,90.9475064885
25,8,13,156,-56,21.740150476,144.144217432,205.687204216,224.794047026
25,8,14,-174,92,26.0275945053,209.942190966,224.794047026,200.243763957
25,8,15,168,119,28.8278172219,195.221348377,206.290529942,224.794047026
25,8,16,193,-29,23.4355465907,170.030594142,224.794047026,185.923840666
25,8,17,-85,-114,23.832298944,109.893273746,224.794047026,156.760864832
25,8,18,-241,-117,28.2243330686,193.719596812,170.410169082,224.794047026
25,8,19,104,-41,22.4687374209,224.794047026,206.996759356,96.0896777953
25,8,20,149,12,28.0339711804,224.794047026,85.4785821031,119.248451846
25,8,21,-82,165,25.2236086376,135.185127438,224.794047026,176.938209883
25,8,22,-73,-174,11.0212945634,160.881226985,224.794047026,104.814346159
25,8,23,68,164,19.8388679383,114.871510648,126.236985927,224.794047026
25,8,24,-14,252,19.6011796655,224.794047026,198.245242315,143.650363728
25,9,0,-12,-110,29.7721119816,215.137604633,64.1878114591,178.487123997
25,9,1,-106,-243,28.719591049800002,154.186037383,215.137604633,140.936602778
25,9,2,-215,-154,28.2560798351,215.137604633,180.929702398,94.9042639078
25,9,3,256,-90,16.351905714,158.225973951,114.018343904,215.137604633
25,9,4,-84,56,28.8532747439,71.8066591691,183.640255815,215.137604633
25,9,5,-224,21,26.0203909531,106.64955168,105.83996998800001,215.137604633
25,9,6,73,-107,26.0895147241,215.137604633,211.378115537,193.810905124
25,9,7,-191,-192,15.7748049066,197.547577145,215.137604633,204.321712142
25,9,8,-145,-204,14.7492119224,215.137604633,183.292245257,150.155233091
25,9,9,-241,113,22.2476348117,111.263813824,215.137604633,179.576427785
25,9,10,134,34,21.7358286916,215.137604633,214.645348052,142.335582047
25,9,11,-15,-164,11.5990900871,118.886618896,215.137604633,86.1362211056
25,9,12,74,-55,20.3717421118,88.6985408959,145.951146563,215.137604633
25,9,13,13,125,18.1492709415,76.5874344848,215.137604633,114.012858932
25,9,14,251,48,26.6942167864,215.137604633,85.8895031969,199.300612251
25,9,15,-111,206,28.7966153283,156.149627308,96.6526059591,215.137604633
25,9,16,75,218,26.9088708584,215.137604633,90.494053957,102.49425893
25,9,17,86,36,21.2105411767,144.172531867,215.137604633,140.552746386
25,9,18,188,145,25.7838252388,139.458884174,215.137604633,201.854810363
25,9,19,149,-216,20.3416791921,215.137604633,183.996270765,132.805115787
25,9,20,118,-29,23.2419424293,114.677815047,215.137604633,212.798513229
25,9,21,96,-256,11.3027317216,211.680188553,215.137604633,134.8600117
25,9,22,-141,-93,22.0160458229,116.52891682,142.464696917,215.137604633
25,9,23,30,-151,26.3127975487,188.348935367,215.137604633,157.61696297
25,9,24,198,38,15.4311579239,149.403145243,62.0070845617,215.137604633
28,0,0,-212,-88,17.4960936389,52.7281810061,169.814568113,85.9931748207
28,0,1,0,125,10.0214429876,90.0880149167,169.814568113,101.151011558
28,0,2,106,-97,25.7535274813,73.5592772196,120.811643356,169.814568113
28,0,3,-106,-71,25.4065856359,169.814568113,93.5287364284,145.441053813
28,0,4,-209,-1,25.3282064012,82.9681810001,122.428532725,169.814568113
28,0,5,82,-57,20.2285081975,169.814568113,70.3476130827,77.9523239522
28,0,6,258,76,26.0287312979,169.814568113,152.914328944,157.691751333
28,0,7,111,205,21.7548920148,169.814568113,96.9806043912,152.539297602
28,0,8,-76,-173,24.9787969469,169.814568113,150.493241053,109.271769408
28,0,9,-80,185,12.2985772609,169.814568113,121.48362374,77.8379778471
28,0,10,-162,-22,19.1464057057,84.5986571893,169.814568113,149.359340557
28,0,11,-155,-92,24.3860760767,110.847133607,169.814568113,90.1158406202
28,0,12,17,-241,29.7681934367,169.814568113,75.0931561043,67.9286362401
28,0,13,-122,-219,23.9985139669,161.649721656,169.814568113,154.363891678
28,0,14,117,-232,29.216949646,155.710220168,51.2267191817,169.814568113
28,0,15,111,152,28.6499249781,169.814568113,102.50907615,82.2372307811
28,0,16,193,-16,13.3792168198,167.263988041,169.814568113,123.028737948
28,0,17,128,40,24.9824446789,113.554201254,169.814568113,118.267737053
28,0,18,-176,76,17.3327584882,104.737772149,169.814568113,128.476423811
28,0,19,-178,205,11.3760426724,123.656514573,169.814568113,104.782347587
28,0,20,-263,-51,14.6534713619,117.314039494,169.814568113,83.8550974369
28,0,21,70,265,24.9445017924,46.8204121127,79.6675843963,169.814568113
28,0,22,-210,168,26.6807445732,90.6805262591,136.224617713,169.814568113
28,0,23,-62,240,27.9699271258,127.434075948,119.496162076,169.814568113
28,0,24,148,-135,29.0675523222,48.8818608413,169.814568113,167.921758173
28,0,25,-68,-125,15.5755396028,169.814568113,58.3149178813,151.67446133
28,0,26,-114,27,29.1991316398,169.814568113,79.3785981308,48.4748503381
28,0,27,-223,-147,20.564642284,65.1555256159,153.693557807,169.814568113
28,1,0,-56,-180,29.0620980273,110.83263353,115.860305301,210.182531823
28,1,1,-149,-139,20.1014731877,83.5782751692,210.182531823,133.893775858
28,1,2,36,-134,21.7519591478,179.555655551,210.182531823,180.088486615
28,1,3,78,215,28.3363289719,89.6775156747,210.182531823,180.416872505
28,1,4,-169,-77,22.3102239033,210.182531823,93.4664404704,160.252833836
28,1,5,-15,112,19.9519040827,178.553624853,159.160431922,210.182531823
28,1,6,-84,219,15.8135853486,97.099799166,210.182531823,68.7780770234
28,1,7,113,119,27.5540730805,210.182531823,192.907032358,123.716327772
28,1,8,235,-78,26.9461461689,210.182531823,87.6948115868,200.878813046
28,1,9,134,172,23.1161028725,145.362591171,210.182531823,197.128420924
28,1,10,83,11,14.0563190171,170.044535626,210.182531823,116.409834296
28,1,11,-222,-45,25.5518990319,86.1953575825,210.182531823,148.317930033
28,1,12,-120,26,12.8409991164,133.366989878,210.182531823,62.7989170437
28,1,13,-196,180,10.8673434052,142.080295595,134.046033571,210.182531823
28,1,14,62,-64,25.6363426162,210.182531823,115.641122184,170.297172596
28,1,15,235,47,29.9067657025,210.182531823,58.4805350563,143.717376205
28,1,16,-181,154,15.5350973591,199.783236131,196.45321696,210.182531823
28,1,17,118,-28,23.5537898392,130.570500522,62.7683494008,210.182531823
28,1,18,-90,72,28.3243923331,210.182531823,107.70319518,83.0852784289
28,1,19,178,107,22.0160572865,122.518110055,152.410684535,210.182531823
28,1,20,167,-158,29.8457059051,125.241731662,210.182531823,175.3096765
28,1,21,-276,-17,20.2294940715,206.669843012,178.114118859,210.182531823
28,1,22,3,162,18.435779355,177.945114375,172.618016945,210.182531823
28,1,23,30,-96,15.3342929796,165.32470202,210.182531823,131.993277791
28,1,24,-49,183,17.0518733344,210.182531823,56.4036250264,188.973083623
28,1,25,-169,80,12.4859396471,210.182531823,100.98801714,172.003973263
28,1,26,-126,154,23.6466494905,145.270899285,210.182531823,143.962002435
28,1,27,-188,101,11.7446861026,206.478977656,210.182531823,99.7291293741
28,2,0,-116,-62,23.3225081067,182.359765961,197.135005463,145.978204588
28,2,1,-133,-104,17.73021483,197.135005463,76.8662330754,133.632243864
28,2,2,-162,-36,14.60770118,113.375961625,197.135005463,131.43241499
28,2,3,-5,-109,10.8041892694,197.135005463,176.150301774,131.675970653
28,2,4,-115,8,23.0325227867,197.135005463,104.888066769,82.0157779269
28,2,5,-156,128,25.1931234991,99.6216109219,104.724663229,197.135005463
28,2,6,85,9,22.1157401063,101.175832826,197.135005463,107.875875191
28,2,7,-68,116,25.8656857536,172.520873478,197.135005463,173.831753339
28,2,8,-244,65,11.436033024,167.692138102,197.135005463,81.1528129951
28,2,9,18,-93,14.9641634858,162.903433741,146.470590681,197.135005463
28,2,10,127,-153,29.4261630543,87.0363778366,156.45017025,197.135005463
28,2,11,86,208,29.0117026969,70.8555037222,197.135005463,96.0833142408
28,2,12,-174,-132,27.877749841300002,162.131402886,197.135005463,189.745882188
28,2,13,77,-72,28.9700337898,150.936285589,197.135005463,160.59440432
28,2,14,-114,164,22.0153814765,197.135005463,79.5803243435,147.357857652
28,2,15,226,-113,23.6709149366,96.9755767586,197.135005463,195.033015757
28,2,16,-173,59,27.1303083679,197.135005463,135.729072502,157.213335359
28,2,17,-31,275,12.056811129,147.343482557,197.135005463,94.9516526631
28,2,18,159,30,10.63674035,97.9932435173,62.9583903687,197.135005463
28,2,19,63,137,24.1972114787,105.767122655,197.135005463,132.141405898
28,2,20,23,-146,29.801345065,80.6458136355,197.135005463,132.883059872
28,2,21,224,113,11.6430023956,92.4361163206,124.308110052,197.135005463
28,2,22,54,-223,28.0907043021,124.020784961,67.7005300415,197.135005463
28,2,23,132,173,26.3743236483,197.135005463,100.62749641,158.949410826
28,2,24,-29,195,17.536507785,129.857507005,78.2220877246,197.135005463
28,2,25,173,-59,29.1807561375,192.895795345,197.135005463,127.947941186
28,2,26,-8,-222,28.8893173065,89.8262435985,177.645670524,197.135005463
28,2,27,205,160,28.9757760997,197.135005463,122.502259529,130.253280108
28,3,0,243,78,25.3295532968,147.57696167,65.9702728478,202.015418959
28,3,1,125,-12,20.6284372439,150.850521457,191.082188621,202.015418959
28,3,2,172,-167,24.0320401905,184.427651411,202.015418959,186.803133178
28,3,3,23,-190,14.7017527429,106.135515575,108.869851756,202.015418959
28,3,4,189,-0,23.0012326766,202.015418959,146.557415051,153.471755516
28,3,5,-85,67,28.2056256367,144.921128694,202.015418959,115.104440315
28,3,6,80,69,24.8251331063,90.2553287083,202.015418959,168.413526308
28,3,7,-120,130,29.4285257272,85.4313675077,202.015418959,61.742524119
28,3,8,-101,-103,26.3712785827,155.46621124200001,202.015418959,200.022622158
28,3,9,-159,152,14.9746445737,99.8097609364,202.015418959,149.1072242
28,3,10,139,43,25.3003877074,110.668109962,202.015418959,176.496123235
28,3,11,67,-113,23.7449425189,202.015418959,116.729800223,56.7687590389
28,3,12,189,198,16.2628817044,94.6984498436,167.11300588,202.015418959
28,3,13,-195,79,29.0095776258,105.206538106,202.015418959,86.789152295
28,3,14,123,-114,20.969634213,82.4542854899,202.015418959,64.9921333446
28,3,15,-5,113,15.9000337372,202.015418959,167.313396944,152.000428888
28,3,16,-136,-211,25.929785286,202.015418959,170.34839361,169.130057916
28,3,17,4,221,19.9567049087,136.042327453,112.916793601,202.015418959
28,3,18,-67,114,16.9238192052,197.961029234,196.613510346,202.015418959
28,3,19,142,-216,13.4632958618,202.015418959,157.213639265,83.9552645227
28,3,20,100,145,29.577957504,101.61592456,202.015418959,194.339723521
28,3,21,-262,-6,21.4721247756,162.96066663,190.462723491,202.015418959
28,3,22,222,-120,13.5970035825,202.015418959,200.337251804,154.733873657
28,3,23,111,261,12.5831066434,118.451520537,81.6595966852,202.015418959
28,3,24,-182,-6,13.6947860526,69.9574079455,131.809125322,202.015418959
28,3,25,-133,19,21.7617974898,110.071744473,202.015418959,190.54962013
28,3,26,-69,227,28.4061426968,94.6066048176,202.015418959,120.166583523
28,3,27,-159,105,13.7216664318,202.015418959,122.968861734,127.643738827
28,4,0,51,-120,29.7080101496,151.943392476,181.000423877,204.029140996
28,4,1,-100,-126,24.9560016801,204.029140996,94.4635599948,151.569713939
28,4,2,-217,-55,23.9651399767,125.572733774,102.137469649,204.029140996
28,4,3,52,72,27.8955554622,117.665533901,204.029140996,200.475230941
28,4,4,-171,137,13.5620551756,189.97557918,146.214782414,204.029140996
28,4,5,-35,254,24.6833285096,182.13463539399999,204.029140996,158.632776375
28,4,6,-23,105,23.3656767253,183.087296121,145.616386284,204.029140996
28,4,7,134,175,20.8512103274,201.624478024,204.029140996,202.786456179
28,4,8,-236,9,21.6351339071,123.04079401,65.8760011385,204.029140996
28,4,9,-73,-55,20.7631980159,108.562648973,76.7713095411,204.029140996
28,4,10,-124,81,27.9831015916,204.029140996,153.084012124,78.3058232634
28,4,11,239,32,28.4162848188,192.051156886,91.3407251484,204.029140996
28,4,12,65,205,27.2687091455,191.604629719,128.276154884,204.029140996
28,4,13,-228,121,20.9148737625,204.029140996,172.051849689,160.738767731
28,4,14,113,94,26.333518571,182.593738292,58.6928703637,204.029140996
28,4,15,228,-132,12.7126200191,204.029140996,108.435316309,118.414312899
28,4,16,-68,173,28.3165753095,204.029140996,192.680855525,142.308753168
28,4,17,-260,-16,10.3089056691,84.5758337496,195.502758396,204.029140996
28,4,18,26,243,17.5995337273,125.68757599,99.0020995506,204.029140996
28,4,19,273,-22,10.6495895949,204.029140996,73.3621736091,132.566357912
28,4,20,118,1,18.1536722764,204.029140996,85.0866353713,162.009149352
28,4,21,-169,10,29.902766079,204.029140996,60.15365043,103.477644302
